year,adm1_name,lc_class,lc_name,growing_mean_ndvi,anomaly_growing_mean_ndvi,summer_temp_anomaly,summer_sm_anomaly,stress_score,resistance_candidate
2019.0,Thueringen,2,grassland,0.6942833024657445,0.002423324104354129,0.6314876333935957,-0.01090448169799882,0.6423921150915947,0.00379468290298308
2019.0,Baden-Wuerttemberg,3,cropland,0.6687443846503793,0.0178256803428661,0.3706124518236072,0.005502002373996328,0.36511044944961096,0.05106406799023558
2019.0,Bayern,3,cropland,0.6538681777737922,0.00569503994544118,0.5736026622243152,-0.003532883341315606,0.5771355455656324,0.012668797270439429
2019.0,Berlin,3,cropland,0.5736769230769231,-0.011146565934065933,1.3492181835778467,-0.033211426410196504,1.3824296099880433,-0.008005119866821597
2019.0,Brandenburg,3,cropland,0.5923264900743715,-0.02331064193754826,1.1608434109436845,-0.02849779741847249,1.189341208362157,-0.019773609415146977
2019.0,Bremen,3,cropland,0.5763030073649755,-0.010537756641629691,0.9001720562460983,-0.028769204060348712,0.9289412603064471,-0.011197724810639983
2019.0,Hamburg,3,cropland,0.6409692307692308,-5.272664835164198E-4,0.6384091891980255,0.006393878149445087,0.6320153110485804,-8.212677710991884E-4
2019.0,Hessen,3,cropland,0.644455295173838,0.011071376348735408,0.7285814596521969,-0.022294136209067922,0.7508755958612646,0.0146568496873402
2019.0,Mecklenburg-Vorpommern,3,cropland,0.6256663546778322,-0.008176978171381962,0.8500018958918947,-0.010252689919344892,0.8602545858112399,-0.008242998123795127
2019.0,Niedersachsen,3,cropland,0.6542740252739514,-0.009851547439819381,0.881878634165817,-0.028038147147985776,0.9099167813138026,-0.010129552401208882
2019.0,Nordrhein-Westfalen,3,cropland,0.6235408571998926,-0.01079458692494248,0.8486690641930852,-0.037458115082525625,0.8861271792756096,-0.011738997478187027
2019.0,Rheinland-Pfalz,3,cropland,0.6094547764195924,0.013148148602658281,0.7243967496722965,-0.021018696313213597,0.7454154459855106,0.018634507767094105
2019.0,Saarland,3,cropland,0.6539868765398305,0.0075465001368738216,0.5344837330474295,-0.023038320759463632,0.557522053806893,0.01342693820577369
2019.0,Sachsen,3,cropland,0.6031251084174852,-0.010863879516688995,0.9470407460658475,-0.027730466994511788,0.974771213060361,-0.010869798300995256
2019.0,Sachsen-Anhalt,3,cropland,0.5688385087094987,-0.023103750571785785,0.9660809793130787,-0.016876274494876175,0.9829572538079558,-0.022790292688834767
2019.0,Schleswig-Holstein,3,cropland,0.6713855931232929,0.006593673256261881,0.5650940862743448,-0.00579500305538247,0.5708890893297266,0.012327692646125986
2019.0,Thueringen,3,cropland,0.6030522204212363,-0.007461735376540374,0.7986337048444461,-0.019519788298995696,0.818153493143439,-0.007436655450266214
2020.0,Baden-Wuerttemberg,1,forest,0.7222133657416324,-0.006533296188710284,-0.587260304169891,-0.006302303196450892,-0.5809580009734407,-0.015919807159144973
2020.0,Bayern,1,forest,0.7072577456304225,-0.0052652625937730894,-0.8442041252056025,0.014897750948558641,-0.8591018761541638,-0.010305673302170335
2020.0,Berlin,1,forest,0.6151083913143728,0.004905144076231366,-0.1174064158732042,-0.02597892692787428,-0.09142748894532995,0.041674786700141624
2020.0,Brandenburg,1,forest,0.6705090893153047,-0.007091510800561196,-0.18225495321450336,-0.021919023539161708,-0.16033592967534174,-0.04360831954077813
2020.0,Bremen,1,forest,0.6402448245614034,-0.004597592378381828,-0.05152853596145065,3.3068165142983096E-4,-0.051859217612880475,-0.08219419910365071
2020.0,Hamburg,1,forest,0.60542128008036,-0.007951606284078193,0.029108713573829017,-0.009001935966631262,0.03811064954046028,-0.1518577655047326
2020.0,Hessen,1,forest,0.6991025966168093,-0.015189625502180866,-0.2523977969351022,-0.020125781649558024,-0.23227201528554414,-0.10480505070098091
2020.0,Mecklenburg-Vorpommern,1,forest,0.6818200459418883,6.724126426529189E-4,-0.21026162307621898,-0.018264684795660006,-0.19199693828055908,0.010791609013003297
2020.0,Niedersachsen,1,forest,0.6926458364163448,-0.008617840212464032,-0.21589179351302093,0.003410474492997497,-0.21930226800601865,-0.05531755492350276
2020.0,Nordrhein-Westfalen,1,forest,0.6714272553465404,-0.022037128792009086,-0.13827512198867134,-0.02696624743386009,-0.11130887455481131,-0.27764990504864256
2020.0,Rheinland-Pfalz,1,forest,0.6998332520103154,-0.02165888037232418,-0.16556406854102593,-0.042679146282802435,-0.12288492225822316,-0.31094868984507956
2020.0,Saarland,1,forest,0.6766135277986274,-0.025762661015750563,-0.16567947321376353,-0.0370717118414006,-0.12860776137236302,-0.22745666539973314
2020.0,Sachsen,1,forest,0.6747677860161709,-0.00434211677364447,-0.5356213152808018,0.00973448543957022,-0.5453558007203718,-0.012404092977139004
2020.0,Sachsen-Anhalt,1,forest,0.6646171224531565,-0.00948721798702958,-0.3054102619224978,0.004254870906214243,-0.3096651328287124,-0.027830363810582712
2020.0,Schleswig-Holstein,1,forest,0.69072255324142,-0.004712695221359757,0.013792464579699154,-0.015126315908823233,0.0289187804885224,-0.051179796141163345
2020.0,Thueringen,1,forest,0.691867092891306,-0.011702687048551378,-0.4694784070244105,0.0053435485638968945,-0.47482195558830886,-0.02530099914128945
2020.0,Baden-Wuerttemberg,2,grassland,0.7234974189716287,-0.004208925343501389,-0.740559901667359,0.002680619449757228,-0.7432405211171158,-0.009323415841691142
2020.0,Bayern,2,grassland,0.7366656245283915,-8.425305959507923E-4,-0.9523797773350325,0.015564330603968904,-0.9679441079390013,-0.002514657799252791
2020.0,Berlin,2,grassland,0.5633071428571429,-0.014274725274725286,-0.11400506684429601,-0.029919633201658358,-0.08408543364263765,-0.1517208851791513
2020.0,Brandenburg,2,grassland,0.6419753098772439,-0.0024210954916833714,-0.1922236606669497,-0.01895146608384561,-0.17327219458310408,-0.016728189183731285
